# Sample Bank DAILY DEPOSIT sub-ledger — close of business 2026-06-17; push with as_of_date=2026-06-17. Feeds BSD1 deposit lines 1-10 (the form's PREVIOUS-week block). Liquid assets are in eod_ladder/.
source_reference,position_type,currency,balance,deposit_account_type,counterparty_reference,product_code,gl_account_code,origination_date,contractual_maturity,interest_rate,rate_type,attributes.balance_ghs,attributes.instrument,attributes.branch_id
DEP-CURRENT_CORP-0002,DEPOSIT,GHS,14434095.42,CURRENT,SBL-CUST-004754,DEP.CORP.CUR,2004,2023-12-17,,0.007265,FLOATING,,,BR026
DEP-CURRENT_CORP-0003,DEPOSIT,GHS,7275284.88,CURRENT,SBL-CUST-004305,DEP.CORP.CUR,2004,2025-06-24,,0.004684,FLOATING,,,BR003
DEP-CURRENT_CORP-0004,DEPOSIT,GHS,9991434.52,CURRENT,SBL-CUST-013176,DEP.CORP.CUR,2004,2023-12-25,,0.003617,FLOATING,,,BR023
DEP-CURRENT_CORP-0005,DEPOSIT,GHS,10914401.57,CURRENT,SBL-CUST-006491,DEP.CORP.CUR,2004,2019-02-26,,0.007366,FLOATING,,,BR009
DEP-CURRENT_CORP-0006,DEPOSIT,GHS,13749575.92,CURRENT,SBL-CUST-003518,DEP.CORP.CUR,2004,2023-09-23,,0.004585,FLOATING,,,BR009
DEP-CURRENT_CORP-0007,DEPOSIT,GHS,7261018.53,CURRENT,SBL-CUST-014069,DEP.CORP.CUR,2004,2022-05-13,,0.007502,FLOATING,,,BR028
DEP-CURRENT_CORP-0008,DEPOSIT,GHS,30406946.39,CURRENT,SBL-CUST-005294,DEP.CORP.CUR,2004,2021-03-27,,0.003914,FLOATING,,,BR010
DEP-CURRENT_CORP-0009,DEPOSIT,GHS,21989398.66,CURRENT,SBL-CUST-010899,DEP.CORP.CUR,2004,2023-02-09,,0.003075,FLOATING,,,BR015
DEP-CURRENT_CORP-0010,DEPOSIT,GHS,6726272.59,CURRENT,SBL-CUST-009535,DEP.CORP.CUR,2004,2018-10-06,,0.007283,FLOATING,,,BR026
DEP-CURRENT_CORP-0011,DEPOSIT,GHS,15324947.06,CURRENT,SBL-CUST-011168,DEP.CORP.CUR,2004,2025-11-21,,0.004782,FLOATING,,,BR025
DEP-CURRENT_CORP-0012,DEPOSIT,GHS,44358613.98,CURRENT,SBL-CUST-008628,DEP.CORP.CUR,2004,2021-10-11,,0.005703,FLOATING,,,BR006
DEP-CURRENT_CORP-0013,DEPOSIT,GHS,6841912.82,CURRENT,SBL-CUST-001075,DEP.CORP.CUR,2004,2021-02-21,,0.000842,FLOATING,,,BR025
DEP-CURRENT_CORP-0014,DEPOSIT,GHS,19945975.59,CURRENT,SBL-CUST-012917,DEP.CORP.CUR,2004,2022-09-24,,0.001829,FLOATING,,,BR003
DEP-CURRENT_CORP-0015,DEPOSIT,GHS,7497308.01,CURRENT,SBL-CUST-004440,DEP.CORP.CUR,2004,2023-01-11,,0.001333,FLOATING,,,BR010
DEP-CURRENT_CORP-0016,DEPOSIT,GHS,8050671.74,CURRENT,SBL-CUST-002484,DEP.CORP.CUR,2004,2024-11-28,,0.006657,FLOATING,,,BR013
DEP-CURRENT_CORP-0017,DEPOSIT,GHS,10129485.69,CURRENT,SBL-CUST-009748,DEP.CORP.CUR,2004,2025-06-22,,0.004892,FLOATING,,,BR017
DEP-CURRENT_CORP-0018,DEPOSIT,GHS,7774400.48,CURRENT,SBL-CUST-011520,DEP.CORP.CUR,2004,2021-03-05,,0.005927,FLOATING,,,BR017
DEP-CURRENT_CORP-0019,DEPOSIT,GHS,7199632.99,CURRENT,SBL-CUST-003834,DEP.CORP.CUR,2004,2024-07-06,,0.00412,FLOATING,,,BR006
DEP-CURRENT_CORP-0020,DEPOSIT,GHS,62194934.27,CURRENT,SBL-CUST-010564,DEP.CORP.CUR,2004,2025-06-24,,0.007244,FLOATING,,,BR002
DEP-CURRENT_CORP-0021,DEPOSIT,GHS,8113125.84,CURRENT,SBL-CUST-013365,DEP.CORP.CUR,2004,2024-10-18,,0.006266,FLOATING,,,BR018
DEP-CURRENT_CORP-0022,DEPOSIT,GHS,8892337.23,CURRENT,SBL-CUST-003830,DEP.CORP.CUR,2004,2020-05-25,,0.002963,FLOATING,,,BR024
DEP-CURRENT_CORP-0023,DEPOSIT,GHS,10472175.33,CURRENT,SBL-CUST-013193,DEP.CORP.CUR,2004,2024-08-17,,0.006773,FLOATING,,,BR022
DEP-CURRENT_CORP-0024,DEPOSIT,GHS,11047475.96,CURRENT,SBL-CUST-010162,DEP.CORP.CUR,2004,2019-06-18,,0.005963,FLOATING,,,BR024
DEP-CURRENT_CORP-0025,DEPOSIT,GHS,9995443.53,CURRENT,SBL-CUST-007906,DEP.CORP.CUR,2004,2025-03-06,,0.001867,FLOATING,,,BR009
DEP-CURRENT_CORP-0026,DEPOSIT,GHS,41054578.88,CURRENT,SBL-CUST-005811,DEP.CORP.CUR,2004,2019-02-14,,0.000931,FLOATING,,,BR021
DEP-CURRENT_CORP-0027,DEPOSIT,GHS,6673728.79,CURRENT,SBL-CUST-013827,DEP.CORP.CUR,2004,2024-11-01,,0.002543,FLOATING,,,BR024
DEP-CURRENT_CORP-0028,DEPOSIT,GHS,10398248.5,CURRENT,SBL-CUST-003929,DEP.CORP.CUR,2004,2025-06-06,,0.006004,FLOATING,,,BR027
DEP-CURRENT_CORP-0029,DEPOSIT,GHS,18179386.02,CURRENT,SBL-CUST-007306,DEP.CORP.CUR,2004,2025-11-15,,0.003407,FLOATING,,,BR018
DEP-CURRENT_CORP-0030,DEPOSIT,GHS,14008327.04,CURRENT,SBL-CUST-010261,DEP.CORP.CUR,2004,2019-09-15,,0.001113,FLOATING,,,BR010
DEP-CURRENT_CORP-0031,DEPOSIT,GHS,7147647.69,CURRENT,SBL-CUST-008025,DEP.CORP.CUR,2004,2020-07-10,,0.002157,FLOATING,,,BR023
DEP-CURRENT_CORP-0032,DEPOSIT,GHS,11338004.24,CURRENT,SBL-CUST-003278,DEP.CORP.CUR,2004,2021-08-05,,0.007705,FLOATING,,,BR024
DEP-CURRENT_CORP-0033,DEPOSIT,GHS,8136577.65,CURRENT,SBL-CUST-013557,DEP.CORP.CUR,2004,2018-10-31,,0.005628,FLOATING,,,BR006
DEP-CURRENT_CORP-0034,DEPOSIT,GHS,7786830.72,CURRENT,SBL-CUST-001852,DEP.CORP.CUR,2004,2018-09-19,,0.003751,FLOATING,,,BR015
DEP-CURRENT_CORP-0035,DEPOSIT,GHS,8931447.71,CURRENT,SBL-CUST-013336,DEP.CORP.CUR,2004,2024-10-22,,0.006637,FLOATING,,,BR011
DEP-CURRENT_CORP-0036,DEPOSIT,GHS,7802150.05,CURRENT,SBL-CUST-009074,DEP.CORP.CUR,2004,2025-01-10,,0.003739,FLOATING,,,BR003
DEP-CURRENT_CORP-0037,DEPOSIT,GHS,7071585.99,CURRENT,SBL-CUST-010108,DEP.CORP.CUR,2004,2024-12-31,,0.002783,FLOATING,,,BR026
DEP-CURRENT_CORP-0038,DEPOSIT,GHS,6587037.77,CURRENT,SBL-CUST-005380,DEP.CORP.CUR,2004,2020-02-28,,0.000725,FLOATING,,,BR015
DEP-CURRENT_CORP-0039,DEPOSIT,GHS,9454421.22,CURRENT,SBL-CUST-008597,DEP.CORP.CUR,2004,2021-12-24,,0.000703,FLOATING,,,BR006
DEP-CURRENT_CORP-0040,DEPOSIT,GHS,21702940.16,CURRENT,SBL-CUST-000010,DEP.CORP.CUR,2004,2022-02-17,,0.005513,FLOATING,,,BR009
DEP-CURRENT_CORP-0041,DEPOSIT,GHS,6707505.49,CURRENT,SBL-CUST-005567,DEP.CORP.CUR,2004,2021-03-10,,0.002849,FLOATING,,,BR026
DEP-CURRENT_CORP-0042,DEPOSIT,GHS,6692851.77,CURRENT,SBL-CUST-008163,DEP.CORP.CUR,2004,2025-07-21,,0.005731,FLOATING,,,BR020
DEP-CURRENT_CORP-0043,DEPOSIT,GHS,11051552.79,CURRENT,SBL-CUST-013046,DEP.CORP.CUR,2004,2023-05-18,,0.006158,FLOATING,,,BR021
DEP-CURRENT_CORP-0044,DEPOSIT,GHS,17671654.67,CURRENT,SBL-CUST-012283,DEP.CORP.CUR,2004,2024-02-02,,0.004432,FLOATING,,,BR015
DEP-CURRENT_CORP-0045,DEPOSIT,GHS,8887468.5,CURRENT,SBL-CUST-005262,DEP.CORP.CUR,2004,2021-12-26,,0.006794,FLOATING,,,BR018
DEP-CURRENT_CORP-0046,DEPOSIT,GHS,19726253.3,CURRENT,SBL-CUST-005977,DEP.CORP.CUR,2004,2022-05-03,,0.00504,FLOATING,,,BR016
DEP-CURRENT_CORP-0047,DEPOSIT,GHS,7771509.76,CURRENT,SBL-CUST-009532,DEP.CORP.CUR,2004,2020-10-11,,0.006982,FLOATING,,,BR017
DEP-CURRENT_CORP-0048,DEPOSIT,GHS,7398480.5,CURRENT,SBL-CUST-009904,DEP.CORP.CUR,2004,2019-08-10,,0.007661,FLOATING,,,BR007
DEP-CURRENT_CORP-0049,DEPOSIT,GHS,9230904.75,CURRENT,SBL-CUST-004885,DEP.CORP.CUR,2004,2020-01-30,,0.002125,FLOATING,,,BR003
DEP-CURRENT_CORP-0050,DEPOSIT,GHS,8323019.79,CURRENT,SBL-CUST-009562,DEP.CORP.CUR,2004,2020-11-17,,0.007253,FLOATING,,,BR009
DEP-CURRENT_CORP-0051,DEPOSIT,GHS,9237127.69,CURRENT,SBL-CUST-008533,DEP.CORP.CUR,2004,2023-01-07,,0.003983,FLOATING,,,BR006
DEP-CURRENT_CORP-0052,DEPOSIT,GHS,7027846.54,CURRENT,SBL-CUST-008351,DEP.CORP.CUR,2004,2024-03-11,,0.007029,FLOATING,,,BR011
DEP-CURRENT_CORP-0053,DEPOSIT,GHS,30385069.22,CURRENT,SBL-CUST-010115,DEP.CORP.CUR,2004,2023-12-16,,0.00626,FLOATING,,,BR004
DEP-CURRENT_CORP-0054,DEPOSIT,GHS,10834708.65,CURRENT,SBL-CUST-009368,DEP.CORP.CUR,2004,2019-08-02,,0.005138,FLOATING,,,BR017
DEP-CURRENT_CORP-0055,DEPOSIT,GHS,7950947.75,CURRENT,SBL-CUST-001863,DEP.CORP.CUR,2004,2024-04-26,,0.007181,FLOATING,,,BR022
DEP-CURRENT_CORP-0056,DEPOSIT,GHS,63040457.01,CURRENT,SBL-CUST-000507,DEP.CORP.CUR,2004,2026-03-02,,0.007669,FLOATING,,,BR028
DEP-CURRENT_CORP-0057,DEPOSIT,GHS,10399211.63,CURRENT,SBL-CUST-003608,DEP.CORP.CUR,2004,2021-06-09,,0.00659,FLOATING,,,BR024
DEP-CURRENT_CORP-0058,DEPOSIT,GHS,10189605.18,CURRENT,SBL-CUST-010184,DEP.CORP.CUR,2004,2020-10-02,,0.00312,FLOATING,,,BR019
DEP-CURRENT_CORP-0059,DEPOSIT,GHS,15281794.35,CURRENT,SBL-CUST-011525,DEP.CORP.CUR,2004,2020-09-06,,0.000153,FLOATING,,,BR005
DEP-CURRENT_CORP-0060,DEPOSIT,GHS,13308785.48,CURRENT,SBL-CUST-006679,DEP.CORP.CUR,2004,2021-03-14,,0.005821,FLOATING,,,BR016
DEP-CURRENT_CORP-0061,DEPOSIT,GHS,10774022.58,CURRENT,SBL-CUST-011352,DEP.CORP.CUR,2004,2026-05-13,,0.005426,FLOATING,,,BR019
DEP-CURRENT_CORP-0062,DEPOSIT,GHS,6951321.15,CURRENT,SBL-CUST-004238,DEP.CORP.CUR,2004,2023-12-27,,0.0038,FLOATING,,,BR020
DEP-CURRENT_CORP-0063,DEPOSIT,GHS,10587349.98,CURRENT,SBL-CUST-004139,DEP.CORP.CUR,2004,2022-03-31,,0.004489,FLOATING,,,BR011
DEP-CURRENT_CORP-0064,DEPOSIT,GHS,6648504.6,CURRENT,SBL-CUST-011285,DEP.CORP.CUR,2004,2022-06-22,,0.005989,FLOATING,,,BR008
DEP-CURRENT_CORP-0065,DEPOSIT,GHS,11314500.61,CURRENT,SBL-CUST-005528,DEP.CORP.CUR,2004,2022-04-17,,0.007978,FLOATING,,,BR002
DEP-CURRENT_CORP-0066,DEPOSIT,GHS,7127582.04,CURRENT,SBL-CUST-007674,DEP.CORP.CUR,2004,2021-10-26,,0.005385,FLOATING,,,BR009
DEP-CURRENT_CORP-0067,DEPOSIT,GHS,7649600.07,CURRENT,SBL-CUST-007820,DEP.CORP.CUR,2004,2021-08-23,,0.003881,FLOATING,,,BR016
DEP-CURRENT_CORP-0068,DEPOSIT,GHS,9040302.16,CURRENT,SBL-CUST-009751,DEP.CORP.CUR,2004,2020-03-25,,0.005287,FLOATING,,,BR001
DEP-CURRENT_CORP-0069,DEPOSIT,GHS,10312225.02,CURRENT,SBL-CUST-003987,DEP.CORP.CUR,2004,2022-09-18,,0.00619,FLOATING,,,BR011
DEP-CURRENT_CORP-0070,DEPOSIT,GHS,63993581.58,CURRENT,SBL-CUST-009097,DEP.CORP.CUR,2004,2020-03-07,,0.003068,FLOATING,,,BR008
DEP-CURRENT_CORP-0071,DEPOSIT,GHS,8682240.04,CURRENT,SBL-CUST-008979,DEP.CORP.CUR,2004,2023-01-19,,0.005787,FLOATING,,,BR024
DEP-CURRENT_CORP-0072,DEPOSIT,GHS,7808884.81,CURRENT,SBL-CUST-006976,DEP.CORP.CUR,2004,2024-02-17,,0.001356,FLOATING,,,BR011
DEP-CURRENT_CORP-0073,DEPOSIT,GHS,53987688.8,CURRENT,SBL-CUST-009676,DEP.CORP.CUR,2004,2021-10-12,,0.004537,FLOATING,,,BR015
DEP-CURRENT_CORP-0074,DEPOSIT,GHS,17014874.88,CURRENT,SBL-CUST-008654,DEP.CORP.CUR,2004,2021-03-08,,0.00053,FLOATING,,,BR001
DEP-CURRENT_CORP-0075,DEPOSIT,GHS,22942948.9,CURRENT,SBL-CUST-007227,DEP.CORP.CUR,2004,2024-12-07,,0.003316,FLOATING,,,BR010
DEP-CURRENT_CORP-0076,DEPOSIT,GHS,7275942.29,CURRENT,SBL-CUST-009847,DEP.CORP.CUR,2004,2020-11-22,,0.004747,FLOATING,,,BR025
DEP-CURRENT_CORP-0077,DEPOSIT,GHS,71811429.64,CURRENT,SBL-CUST-002564,DEP.CORP.CUR,2004,2026-01-23,,0.005415,FLOATING,,,BR005
DEP-CURRENT_CORP-0078,DEPOSIT,GHS,15313300.02,CURRENT,SBL-CUST-013851,DEP.CORP.CUR,2004,2019-09-12,,0.006216,FLOATING,,,BR004
DEP-CURRENT_CORP-0079,DEPOSIT,GHS,14516939.37,CURRENT,SBL-CUST-006892,DEP.CORP.CUR,2004,2025-08-06,,0.001874,FLOATING,,,BR025
DEP-CURRENT_CORP-0080,DEPOSIT,GHS,10705255.82,CURRENT,SBL-CUST-002712,DEP.CORP.CUR,2004,2018-09-20,,0.00092,FLOATING,,,BR026
DEP-CURRENT_CORP-0081,DEPOSIT,GHS,16109603.47,CURRENT,SBL-CUST-013455,DEP.CORP.CUR,2004,2024-01-29,,0.000814,FLOATING,,,BR009
DEP-CURRENT_CORP-0082,DEPOSIT,GHS,12478532.61,CURRENT,SBL-CUST-007828,DEP.CORP.CUR,2004,2019-10-04,,0.005447,FLOATING,,,BR013
DEP-CURRENT_CORP-0083,DEPOSIT,GHS,8369878.12,CURRENT,SBL-CUST-011419,DEP.CORP.CUR,2004,2021-11-15,,0.001457,FLOATING,,,BR009
DEP-CURRENT_CORP-0084,DEPOSIT,GHS,12260428.05,CURRENT,SBL-CUST-007983,DEP.CORP.CUR,2004,2023-03-18,,8e-06,FLOATING,,,BR019
DEP-CURRENT_CORP-0085,DEPOSIT,GHS,7049062.13,CURRENT,SBL-CUST-011849,DEP.CORP.CUR,2004,2019-07-18,,0.005287,FLOATING,,,BR023
DEP-CURRENT_CORP-0086,DEPOSIT,GHS,6684636.83,CURRENT,SBL-CUST-007270,DEP.CORP.CUR,2004,2020-10-29,,0.000946,FLOATING,,,BR026
DEP-CURRENT_CORP-0087,DEPOSIT,GHS,12951750.43,CURRENT,SBL-CUST-001107,DEP.CORP.CUR,2004,2024-06-07,,0.001928,FLOATING,,,BR008
DEP-CURRENT_CORP-0088,DEPOSIT,GHS,6644621.95,CURRENT,SBL-CUST-013571,DEP.CORP.CUR,2004,2020-01-22,,0.006349,FLOATING,,,BR023
DEP-CURRENT_CORP-0089,DEPOSIT,GHS,22191281.44,CURRENT,SBL-CUST-001114,DEP.CORP.CUR,2004,2022-07-28,,0.001678,FLOATING,,,BR018
DEP-CURRENT_CORP-0090,DEPOSIT,GHS,7344159.13,CURRENT,SBL-CUST-009782,DEP.CORP.CUR,2004,2022-01-30,,0.003005,FLOATING,,,BR028
DEP-CALL-0001,DEPOSIT,GHS,7697422.83,CALL,SBL-CUST-002109,DEP.CORP.CALL,2004,2018-09-28,,0.031651,FLOATING,,,BR021
DEP-CALL-0002,DEPOSIT,GHS,25313648.9,CALL,SBL-CUST-008150,DEP.CORP.CALL,2004,2024-07-24,,0.045268,FLOATING,,,BR023
DEP-CALL-0003,DEPOSIT,GHS,18997045.45,CALL,SBL-CUST-003247,DEP.CORP.CALL,2004,2019-02-04,,0.051581,FLOATING,,,BR004
DEP-CALL-0004,DEPOSIT,GHS,6271880.8,CALL,SBL-CUST-006382,DEP.CORP.CALL,2004,2022-11-18,,0.059114,FLOATING,,,BR017
DEP-CALL-0005,DEPOSIT,GHS,25916006.13,CALL,SBL-CUST-004250,DEP.CORP.CALL,2004,2021-11-08,,0.035878,FLOATING,,,BR018
DEP-CALL-0006,DEPOSIT,GHS,4890336.04,CALL,SBL-CUST-011428,DEP.CORP.CALL,2004,2021-10-01,,0.034082,FLOATING,,,BR021
DEP-CALL-0007,DEPOSIT,GHS,15250725.69,CALL,SBL-CUST-004908,DEP.CORP.CALL,2004,2025-12-25,,0.05373,FLOATING,,,BR021
DEP-CALL-0008,DEPOSIT,GHS,5513303.71,CALL,SBL-CUST-001909,DEP.CORP.CALL,2004,2026-04-29,,0.049393,FLOATING,,,BR020
DEP-CALL-0009,DEPOSIT,GHS,5516231.6,CALL,SBL-CUST-000949,DEP.CORP.CALL,2004,2022-09-13,,0.059367,FLOATING,,,BR017
DEP-CALL-0010,DEPOSIT,GHS,6827666.23,CALL,SBL-CUST-010181,DEP.CORP.CALL,2004,2026-01-28,,0.032531,FLOATING,,,BR001
DEP-CALL-0011,DEPOSIT,GHS,5735160.84,CALL,SBL-CUST-007803,DEP.CORP.CALL,2004,2025-09-19,,0.030126,FLOATING,,,BR025
DEP-CALL-0012,DEPOSIT,GHS,5713894.08,CALL,SBL-CUST-001537,DEP.CORP.CALL,2004,2019-04-26,,0.056955,FLOATING,,,BR018
DEP-CALL-0013,DEPOSIT,GHS,12430072.31,CALL,SBL-CUST-004427,DEP.CORP.CALL,2004,2019-11-02,,0.025942,FLOATING,,,BR005
DEP-CALL-0014,DEPOSIT,GHS,7073598.5,CALL,SBL-CUST-013045,DEP.CORP.CALL,2004,2022-10-08,,0.027017,FLOATING,,,BR023
DEP-CALL-0015,DEPOSIT,GHS,7011776.52,CALL,SBL-CUST-000315,DEP.CORP.CALL,2004,2021-02-06,,0.031929,FLOATING,,,BR005
DEP-CALL-0016,DEPOSIT,GHS,13344431.31,CALL,SBL-CUST-007992,DEP.CORP.CALL,2004,2024-02-01,,0.029558,FLOATING,,,BR020
DEP-CALL-0017,DEPOSIT,GHS,14589633.66,CALL,SBL-CUST-010427,DEP.CORP.CALL,2004,2023-12-20,,0.042945,FLOATING,,,BR011
DEP-CALL-0018,DEPOSIT,GHS,56946291.94,CALL,SBL-CUST-013633,DEP.CORP.CALL,2004,2025-10-26,,0.034229,FLOATING,,,BR011
DEP-CALL-0019,DEPOSIT,GHS,5786381.24,CALL,SBL-CUST-001810,DEP.CORP.CALL,2004,2019-09-01,,0.029557,FLOATING,,,BR008
DEP-CALL-0020,DEPOSIT,GHS,5071131.78,CALL,SBL-CUST-014462,DEP.CORP.CALL,2004,2025-10-18,,0.053979,FLOATING,,,BR010
DEP-CALL-0021,DEPOSIT,GHS,34340175.25,CALL,SBL-CUST-001709,DEP.CORP.CALL,2004,2023-02-21,,0.044692,FLOATING,,,BR024
DEP-CALL-0022,DEPOSIT,GHS,6470249.45,CALL,SBL-CUST-001932,DEP.CORP.CALL,2004,2024-06-18,,0.032843,FLOATING,,,BR005
DEP-CALL-0023,DEPOSIT,GHS,6828775.28,CALL,SBL-CUST-014563,DEP.CORP.CALL,2004,2024-03-27,,0.057803,FLOATING,,,BR019
DEP-CALL-0024,DEPOSIT,GHS,10834637.06,CALL,SBL-CUST-012598,DEP.CORP.CALL,2004,2021-10-18,,0.038191,FLOATING,,,BR016
DEP-CALL-0025,DEPOSIT,GHS,8701142.51,CALL,SBL-CUST-011400,DEP.CORP.CALL,2004,2019-04-28,,0.05403,FLOATING,,,BR016
DEP-CALL-0026,DEPOSIT,GHS,11389093.95,CALL,SBL-CUST-011736,DEP.CORP.CALL,2004,2024-09-15,,0.034695,FLOATING,,,BR027
DEP-CALL-0027,DEPOSIT,GHS,5217171.18,CALL,SBL-CUST-004875,DEP.CORP.CALL,2004,2019-02-27,,0.038794,FLOATING,,,BR005
DEP-CALL-0028,DEPOSIT,GHS,5395159.53,CALL,SBL-CUST-007808,DEP.CORP.CALL,2004,2022-05-06,,0.027814,FLOATING,,,BR022
DEP-CALL-0029,DEPOSIT,GHS,7470057.11,CALL,SBL-CUST-014389,DEP.CORP.CALL,2004,2018-09-25,,0.048767,FLOATING,,,BR018
DEP-CALL-0030,DEPOSIT,GHS,4596045.66,CALL,SBL-CUST-012833,DEP.CORP.CALL,2004,2022-06-06,,0.051957,FLOATING,,,BR005
DEP-CALL-0031,DEPOSIT,GHS,6948618.81,CALL,SBL-CUST-005036,DEP.CORP.CALL,2004,2025-03-05,,0.04541,FLOATING,,,BR011
DEP-CALL-0032,DEPOSIT,GHS,16352980.39,CALL,SBL-CUST-012101,DEP.CORP.CALL,2004,2021-06-12,,0.032969,FLOATING,,,BR002
DEP-CALL-0033,DEPOSIT,GHS,6223737.96,CALL,SBL-CUST-003740,DEP.CORP.CALL,2004,2023-01-25,,0.032667,FLOATING,,,BR013
DEP-CALL-0034,DEPOSIT,GHS,7886590.09,CALL,SBL-CUST-006442,DEP.CORP.CALL,2004,2019-05-08,,0.056284,FLOATING,,,BR009
DEP-CALL-0035,DEPOSIT,GHS,27200468.4,CALL,SBL-CUST-001841,DEP.CORP.CALL,2004,2020-01-24,,0.05701,FLOATING,,,BR022
DEP-CALL-0036,DEPOSIT,GHS,6980602.52,CALL,SBL-CUST-006469,DEP.CORP.CALL,2004,2022-11-14,,0.033442,FLOATING,,,BR006
DEP-CALL-0037,DEPOSIT,GHS,4516057.21,CALL,SBL-CUST-008911,DEP.CORP.CALL,2004,2020-02-29,,0.055367,FLOATING,,,BR003
DEP-CALL-0038,DEPOSIT,GHS,11412638.81,CALL,SBL-CUST-014689,DEP.CORP.CALL,2004,2024-12-18,,0.05431,FLOATING,,,BR014
DEP-CALL-0039,DEPOSIT,GHS,6359715.72,CALL,SBL-CUST-001946,DEP.CORP.CALL,2004,2020-06-20,,0.030572,FLOATING,,,BR014
DEP-CALL-0040,DEPOSIT,GHS,47275946.5,CALL,SBL-CUST-003242,DEP.CORP.CALL,2004,2025-12-23,,0.057133,FLOATING,,,BR009
DEP-CALL-0041,DEPOSIT,GHS,4421377.36,CALL,SBL-CUST-002973,DEP.CORP.CALL,2004,2022-09-11,,0.026461,FLOATING,,,BR025
DEP-CALL-0042,DEPOSIT,GHS,4932057.48,CALL,SBL-CUST-006284,DEP.CORP.CALL,2004,2021-08-08,,0.032347,FLOATING,,,BR010
DEP-CALL-0043,DEPOSIT,GHS,4495973.84,CALL,SBL-CUST-011356,DEP.CORP.CALL,2004,2022-02-19,,0.031855,FLOATING,,,BR021
DEP-CALL-0044,DEPOSIT,GHS,11824103.45,CALL,SBL-CUST-003454,DEP.CORP.CALL,2004,2025-09-10,,0.034149,FLOATING,,,BR006
DEP-CALL-0045,DEPOSIT,GHS,6347652.44,CALL,SBL-CUST-005872,DEP.CORP.CALL,2004,2024-02-11,,0.030613,FLOATING,,,BR017
DEP-CALL-0046,DEPOSIT,GHS,4997356.63,CALL,SBL-CUST-001707,DEP.CORP.CALL,2004,2020-03-25,,0.028377,FLOATING,,,BR011
DEP-CALL-0047,DEPOSIT,GHS,22211031.2,CALL,SBL-CUST-004342,DEP.CORP.CALL,2004,2024-06-04,,0.043347,FLOATING,,,BR019
DEP-CALL-0048,DEPOSIT,GHS,64756642.45,CALL,SBL-CUST-013036,DEP.CORP.CALL,2004,2024-01-05,,0.04542,FLOATING,,,BR005
DEP-CALL-0049,DEPOSIT,GHS,5010821.93,CALL,SBL-CUST-010405,DEP.CORP.CALL,2004,2021-04-01,,0.053545,FLOATING,,,BR006
DEP-CALL-0050,DEPOSIT,GHS,6639660.08,CALL,SBL-CUST-001637,DEP.CORP.CALL,2004,2024-03-09,,0.054284,FLOATING,,,BR017
DEP-CALL-0051,DEPOSIT,GHS,10049071.07,CALL,SBL-CUST-012928,DEP.CORP.CALL,2004,2021-06-16,,0.033911,FLOATING,,,BR011
DEP-CALL-0052,DEPOSIT,GHS,24247494.73,CALL,SBL-CUST-000179,DEP.CORP.CALL,2004,2024-08-17,,0.040483,FLOATING,,,BR008
DEP-CALL-0053,DEPOSIT,GHS,4857805.29,CALL,SBL-CUST-008652,DEP.CORP.CALL,2004,2026-04-29,,0.059589,FLOATING,,,BR022
DEP-CALL-0054,DEPOSIT,GHS,7810625.47,CALL,SBL-CUST-002839,DEP.CORP.CALL,2004,2025-08-11,,0.057785,FLOATING,,,BR008
DEP-CALL-0055,DEPOSIT,GHS,4765857.02,CALL,SBL-CUST-011633,DEP.CORP.CALL,2004,2024-02-02,,0.042949,FLOATING,,,BR028
DEP-CALL-0056,DEPOSIT,GHS,7522344.96,CALL,SBL-CUST-002798,DEP.CORP.CALL,2004,2023-03-22,,0.046847,FLOATING,,,BR001
DEP-CALL-0057,DEPOSIT,GHS,4779299.42,CALL,SBL-CUST-005026,DEP.CORP.CALL,2004,2024-11-12,,0.032021,FLOATING,,,BR006
DEP-CALL-0058,DEPOSIT,GHS,7526561.48,CALL,SBL-CUST-000469,DEP.CORP.CALL,2004,2019-08-25,,0.041421,FLOATING,,,BR010
DEP-CALL-0059,DEPOSIT,GHS,4767211.44,CALL,SBL-CUST-008402,DEP.CORP.CALL,2004,2022-03-06,,0.043404,FLOATING,,,BR014
DEP-CALL-0060,DEPOSIT,GHS,8301957.08,CALL,SBL-CUST-009278,DEP.CORP.CALL,2004,2019-01-23,,0.051711,FLOATING,,,BR005
DEP-CALL-0061,DEPOSIT,GHS,12077605.98,CALL,SBL-CUST-002555,DEP.CORP.CALL,2004,2021-09-24,,0.029599,FLOATING,,,BR012
DEP-CALL-0062,DEPOSIT,GHS,5443981.28,CALL,SBL-CUST-012382,DEP.CORP.CALL,2004,2025-09-14,,0.053657,FLOATING,,,BR023
DEP-CALL-0063,DEPOSIT,GHS,7298618.62,CALL,SBL-CUST-000940,DEP.CORP.CALL,2004,2024-03-07,,0.038713,FLOATING,,,BR010
DEP-CALL-0064,DEPOSIT,GHS,44352953.26,CALL,SBL-CUST-008607,DEP.CORP.CALL,2004,2026-01-02,,0.037182,FLOATING,,,BR006
DEP-CALL-0065,DEPOSIT,GHS,13638862.85,CALL,SBL-CUST-011964,DEP.CORP.CALL,2004,2018-12-13,,0.025762,FLOATING,,,BR003
DEP-CALL-0066,DEPOSIT,GHS,5322254.38,CALL,SBL-CUST-012241,DEP.CORP.CALL,2004,2024-06-11,,0.028866,FLOATING,,,BR024
