# Sample Bank EOD ladder — liquid-asset book (SECURITY_HOLDING + INTERBANK_PLACEMENT, API_PUSH source) as at close of business 2026-06-27 (Saturday); push with as_of_date=2026-06-27. One rung of the daily position ladder BSD1 reads; the deposit and loan sub-ledgers are not in this file.
source_reference,position_type,currency,balance,notional,counterparty_reference,product_code,gl_account_code,origination_date,contractual_maturity,next_repricing_date,interest_rate,rate_type,attributes.balance_ghs,attributes.branch_id,attributes.months_on_book,attributes.isin
SECURITY.POSITION/3004341,SECURITY_HOLDING,GHS,19368.14,19368.14,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-12-11,2031-10-20,2031-10-20,0.3201,FIXED,19368.14,BR-001,41,GHGGB7628915
SECURITY.POSITION/3004342,SECURITY_HOLDING,GHS,14936.94,14936.94,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-07-25,2032-06-02,2032-06-02,0.3151,FIXED,14936.94,BR-001,41,GHGGB2663579
SECURITY.POSITION/3004343,SECURITY_HOLDING,GHS,59120.80,59120.80,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-11-02,2026-09-11,2026-09-11,0.3157,FIXED,59120.80,BR-001,41,GHGGB6618394
SECURITY.POSITION/3004344,SECURITY_HOLDING,GHS,61856.64,61856.64,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-09-05,2028-07-14,2028-07-14,0.3149,FIXED,61856.64,BR-001,41,GHGGB4181698
SECURITY.POSITION/3004346,SECURITY_HOLDING,GHS,58887.88,58887.88,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-05-27,2032-04-04,2032-04-04,0.3148,FIXED,58887.88,BR-001,41,GHGGB4475954
SECURITY.POSITION/3004348,SECURITY_HOLDING,GHS,42289.94,42289.94,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-10-13,2032-08-21,2032-08-21,0.312,FIXED,42289.94,BR-001,41,GHGGB4242303
SECURITY.POSITION/3004349,SECURITY_HOLDING,GHS,89246.89,89246.89,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-06-05,2032-04-13,2032-04-13,0.3169,FIXED,89246.89,BR-001,41,GHGGB7076379
SECURITY.POSITION/3004385,SECURITY_HOLDING,GHS,1995865.91,1995865.91,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-12-06,2026-11-10,2026-11-10,0.3209,FIXED,1995865.91,BR-001,40,GHGGB8044776
SECURITY.POSITION/3004388,SECURITY_HOLDING,GHS,170059.83,170059.83,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-08-25,2027-07-30,2027-07-30,0.3288,FIXED,170059.83,BR-001,40,GHGGB7501045
SECURITY.POSITION/3004393,SECURITY_HOLDING,GHS,41721.52,41721.52,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-03-25,2027-02-01,2027-02-01,0.3136,FIXED,41721.52,BR-001,40,GHGGB1343529
SECURITY.POSITION/3004395,SECURITY_HOLDING,GHS,47315.87,47315.87,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-05-03,2030-03-12,2030-03-12,0.318,FIXED,47315.87,BR-001,40,GHGGB8689057
SECURITY.POSITION/3004396,SECURITY_HOLDING,GHS,39775.25,39775.25,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-03-17,2028-01-24,2028-01-24,0.3173,FIXED,39775.25,BR-001,40,GHGGB6293747
SECURITY.POSITION/3004397,SECURITY_HOLDING,GHS,52763.25,52763.25,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-05-01,2030-03-10,2030-03-10,0.3172,FIXED,52763.25,BR-001,40,GHGGB5700804
SECURITY.POSITION/3004399,SECURITY_HOLDING,GHS,15007.24,15007.24,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-05-30,2029-04-07,2029-04-07,0.318,FIXED,15007.24,BR-001,40,GHGGB6203253
SECURITY.POSITION/3004401,SECURITY_HOLDING,GHS,11821.26,11821.26,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-10-01,2029-08-09,2029-08-09,0.3156,FIXED,11821.26,BR-001,40,GHGGB6532577
SECURITY.POSITION/3004402,SECURITY_HOLDING,GHS,24626.38,24626.38,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-08-22,2028-06-30,2028-06-30,0.3127,FIXED,24626.38,BR-001,40,GHGGB9310591
SECURITY.POSITION/3004437,SECURITY_HOLDING,GHS,213134.78,213134.78,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-04-20,2027-03-25,2027-03-25,0.3299,FIXED,213134.78,BR-001,39,GHGGB5940263
SECURITY.POSITION/3004444,SECURITY_HOLDING,GHS,266755.20,266755.20,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-11-25,2026-10-30,2026-10-30,0.3279,FIXED,266755.20,BR-001,39,GHGGB6294453
SECURITY.POSITION/3004448,SECURITY_HOLDING,GHS,298330.67,298330.67,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-06-05,2027-05-10,2027-05-10,0.3284,FIXED,298330.67,BR-001,39,GHGGB9430888
SECURITY.POSITION/3004449,SECURITY_HOLDING,GHS,34289.18,34289.18,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-03-15,2028-01-22,2028-01-22,0.3212,FIXED,34289.18,BR-001,39,GHGGB6677091
SECURITY.POSITION/3004452,SECURITY_HOLDING,GHS,197233.63,197233.63,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-02-07,2027-12-17,2027-12-17,0.3175,FIXED,197233.63,BR-001,39,GHGGB2407446
SECURITY.POSITION/3004453,SECURITY_HOLDING,GHS,69893.99,69893.99,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-10-28,2030-09-06,2030-09-06,0.3202,FIXED,69893.99,BR-001,39,GHGGB9855265
SECURITY.POSITION/3004456,SECURITY_HOLDING,GHS,311305.22,311305.22,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-10-08,2028-08-16,2028-08-16,0.3154,FIXED,311305.22,BR-001,39,GHGGB3863507
SECURITY.POSITION/3004457,SECURITY_HOLDING,GHS,44664.45,44664.45,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-02-05,2026-12-15,2026-12-15,0.3175,FIXED,44664.45,BR-001,39,GHGGB7967992
SECURITY.POSITION/3004503,SECURITY_HOLDING,GHS,505498.57,505498.57,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-10-15,2026-09-19,2026-09-19,0.3246,FIXED,505498.57,BR-001,38,GHGGB1150084
SECURITY.POSITION/3004506,SECURITY_HOLDING,GHS,559533.75,559533.75,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-10-03,2027-09-07,2027-09-07,0.3229,FIXED,559533.75,BR-001,38,GHGGB2565473
SECURITY.POSITION/3004510,SECURITY_HOLDING,GHS,616620.03,616620.03,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-01-18,2026-12-23,2026-12-23,0.3232,FIXED,616620.03,BR-001,38,GHGGB4359785
SECURITY.POSITION/3004511,SECURITY_HOLDING,GHS,243138.77,243138.77,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-03-22,2028-02-24,2028-02-24,0.318,FIXED,243138.77,BR-001,38,GHGGB8991596
SECURITY.POSITION/3004512,SECURITY_HOLDING,GHS,404903.60,404903.60,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-12-25,2026-11-03,2026-11-03,0.3148,FIXED,404903.60,BR-001,38,GHGGB4318185
SECURITY.POSITION/3004515,SECURITY_HOLDING,GHS,59821.16,59821.16,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-11-02,2031-09-11,2031-09-11,0.3212,FIXED,59821.16,BR-001,38,GHGGB9762910
SECURITY.POSITION/3004517,SECURITY_HOLDING,GHS,90076.13,90076.13,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-08-30,2032-07-08,2032-07-08,0.3161,FIXED,90076.13,BR-001,38,GHGGB1494364
SECURITY.POSITION/3004519,SECURITY_HOLDING,GHS,66806.69,66806.69,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-10-02,2026-08-11,2026-08-11,0.316,FIXED,66806.69,BR-001,38,GHGGB1831913
SECURITY.POSITION/3004564,SECURITY_HOLDING,GHS,279759.35,279759.35,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-04-16,2027-03-21,2027-03-21,0.3296,FIXED,279759.35,BR-001,37,GHGGB1226823
SECURITY.POSITION/3004566,SECURITY_HOLDING,GHS,190886.56,190886.56,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-03-17,2027-02-19,2027-02-19,0.324,FIXED,190886.56,BR-001,37,GHGGB7769838
SECURITY.POSITION/3004567,SECURITY_HOLDING,GHS,1620937.76,1620937.76,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-12-08,2026-11-12,2026-11-12,0.3207,FIXED,1620937.76,BR-001,37,GHGGB1448890
SECURITY.POSITION/3004569,SECURITY_HOLDING,GHS,170922.38,170922.38,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-11-22,2027-10-27,2027-10-27,0.3297,FIXED,170922.38,BR-001,37,GHGGB9939751
SECURITY.POSITION/3004571,SECURITY_HOLDING,GHS,260933.10,260933.10,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-05-28,2027-05-02,2027-05-02,0.321,FIXED,260933.10,BR-001,37,GHGGB4227890
SECURITY.POSITION/3004572,SECURITY_HOLDING,GHS,45672.01,45672.01,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-12-26,2026-11-04,2026-11-04,0.3187,FIXED,45672.01,BR-001,37,GHGGB2674275
SECURITY.POSITION/3004575,SECURITY_HOLDING,GHS,68443.12,68443.12,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-08-15,2029-06-23,2029-06-23,0.316,FIXED,68443.12,BR-001,37,GHGGB9992975
SECURITY.POSITION/3004576,SECURITY_HOLDING,GHS,51769.80,51769.80,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-02-05,2028-12-14,2028-12-14,0.3126,FIXED,51769.80,BR-001,37,GHGGB4123578
SECURITY.POSITION/3004577,SECURITY_HOLDING,GHS,126891.53,126891.53,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-11-16,2027-09-25,2027-09-25,0.318,FIXED,126891.53,BR-001,37,GHGGB1621083
SECURITY.POSITION/3004578,SECURITY_HOLDING,GHS,347690.94,347690.94,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-04-04,2029-02-10,2029-02-10,0.3238,FIXED,347690.94,BR-001,37,GHGGB6955219
SECURITY.POSITION/3004579,SECURITY_HOLDING,GHS,93676.07,93676.07,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-06-05,2030-04-14,2030-04-14,0.3141,FIXED,93676.07,BR-001,37,GHGGB7640518
SECURITY.POSITION/3004580,SECURITY_HOLDING,GHS,45972.00,45972.00,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-10-29,2030-09-07,2030-09-07,0.3215,FIXED,45972.00,BR-001,37,GHGGB5190995
SECURITY.POSITION/3004581,SECURITY_HOLDING,GHS,166915.39,166915.39,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-09-11,2031-07-21,2031-07-21,0.3213,FIXED,166915.39,BR-001,37,GHGGB2413613
SECURITY.POSITION/3004626,SECURITY_HOLDING,GHS,290527.75,290527.75,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-10-07,2027-09-11,2027-09-11,0.317,FIXED,290527.75,BR-001,36,GHGGB7847081
SECURITY.POSITION/3004627,SECURITY_HOLDING,GHS,184901.60,184901.60,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-10-29,2027-10-03,2027-10-03,0.3194,FIXED,184901.60,BR-001,36,GHGGB1832882
SECURITY.POSITION/3004632,SECURITY_HOLDING,GHS,69854.60,69854.60,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-02-07,2026-12-17,2026-12-17,0.324,FIXED,69854.60,BR-001,36,GHGGB8431064
SECURITY.POSITION/3004634,SECURITY_HOLDING,GHS,54416.22,54416.22,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-02-18,2028-12-27,2028-12-27,0.3229,FIXED,54416.22,BR-001,36,GHGGB5781303
SECURITY.POSITION/3004636,SECURITY_HOLDING,GHS,143116.50,143116.50,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-09-14,2026-07-24,2026-07-24,0.3191,FIXED,143116.50,BR-001,36,GHGGB8783697
SECURITY.POSITION/3004640,SECURITY_HOLDING,GHS,52593.95,52593.95,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-08-12,2029-06-20,2029-06-20,0.3188,FIXED,52593.95,BR-001,36,GHGGB6980378
SECURITY.POSITION/3004642,SECURITY_HOLDING,GHS,73692.58,73692.58,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-03-08,2028-01-15,2028-01-15,0.3196,FIXED,73692.58,BR-001,36,GHGGB3964078
SECURITY.POSITION/3004692,SECURITY_HOLDING,GHS,124300.51,124300.51,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-11-04,2027-10-09,2027-10-09,0.3268,FIXED,124300.51,BR-001,35,GHGGB7610017
SECURITY.POSITION/3004694,SECURITY_HOLDING,GHS,325155.31,325155.31,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-11-16,2027-10-21,2027-10-21,0.3196,FIXED,325155.31,BR-001,35,GHGGB6025800
SECURITY.POSITION/3004695,SECURITY_HOLDING,GHS,305528.89,305528.89,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-03-13,2027-02-15,2027-02-15,0.3195,FIXED,305528.89,BR-001,35,GHGGB6291242
SECURITY.POSITION/3004702,SECURITY_HOLDING,GHS,229140.25,229140.25,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-04-27,2030-03-06,2030-03-06,0.3151,FIXED,229140.25,BR-001,35,GHGGB2815764
SECURITY.POSITION/3004703,SECURITY_HOLDING,GHS,447082.49,447082.49,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-12-07,2028-10-15,2028-10-15,0.3131,FIXED,447082.49,BR-001,35,GHGGB4791506
SECURITY.POSITION/3004704,SECURITY_HOLDING,GHS,260735.66,260735.66,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-03-30,2031-02-06,2031-02-06,0.3111,FIXED,260735.66,BR-001,35,GHGGB7090363
SECURITY.POSITION/3004705,SECURITY_HOLDING,GHS,105910.20,105910.20,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-09-15,2026-07-25,2026-07-25,0.3128,FIXED,105910.20,BR-001,35,GHGGB2223191
SECURITY.POSITION/3004707,SECURITY_HOLDING,GHS,224526.37,224526.37,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-03-16,2031-01-23,2031-01-23,0.3179,FIXED,224526.37,BR-001,35,GHGGB6556569
SECURITY.POSITION/3004749,SECURITY_HOLDING,GHS,125675.34,125675.34,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-05-02,2028-04-05,2028-04-05,0.3255,FIXED,125675.34,BR-001,34,GHGGB1194532
SECURITY.POSITION/3004750,SECURITY_HOLDING,GHS,271869.44,271869.44,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-03-08,2028-02-10,2028-02-10,0.3269,FIXED,271869.44,BR-001,34,GHGGB2866912
SECURITY.POSITION/3004751,SECURITY_HOLDING,GHS,437375.80,437375.80,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-06-25,2028-05-29,2028-05-29,0.3234,FIXED,437375.80,BR-001,34,GHGGB1151891
SECURITY.POSITION/3004752,SECURITY_HOLDING,GHS,337341.28,337341.28,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-07-19,2027-06-23,2027-06-23,0.3292,FIXED,337341.28,BR-001,34,GHGGB9436385
SECURITY.POSITION/3004756,SECURITY_HOLDING,GHS,238762.98,238762.98,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-03-01,2028-02-03,2028-02-03,0.3226,FIXED,238762.98,BR-001,34,GHGGB5630153
SECURITY.POSITION/3004760,SECURITY_HOLDING,GHS,24497.57,24497.57,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-11-27,2026-10-06,2026-10-06,0.3206,FIXED,24497.57,BR-001,34,GHGGB3570041
SECURITY.POSITION/3004761,SECURITY_HOLDING,GHS,33237.17,33237.17,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-04-01,2030-02-08,2030-02-08,0.3225,FIXED,33237.17,BR-001,34,GHGGB9082613
SECURITY.POSITION/3004762,SECURITY_HOLDING,GHS,48581.34,48581.34,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-08-23,2027-07-02,2027-07-02,0.3199,FIXED,48581.34,BR-001,34,GHGGB8947844
SECURITY.POSITION/3004763,SECURITY_HOLDING,GHS,28770.81,28770.81,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-09-13,2031-07-23,2031-07-23,0.3215,FIXED,28770.81,BR-001,34,GHGGB3166540
SECURITY.POSITION/3004765,SECURITY_HOLDING,GHS,113159.51,113159.51,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-11-19,2027-09-28,2027-09-28,0.3172,FIXED,113159.51,BR-001,34,GHGGB2945055
SECURITY.POSITION/3004766,SECURITY_HOLDING,GHS,75583.79,75583.79,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-09-21,2029-07-30,2029-07-30,0.3186,FIXED,75583.79,BR-001,34,GHGGB5896281
SECURITY.POSITION/3004767,SECURITY_HOLDING,GHS,14582.88,14582.88,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-03-06,2031-01-13,2031-01-13,0.3211,FIXED,14582.88,BR-001,34,GHGGB2008186
SECURITY.POSITION/3004768,SECURITY_HOLDING,GHS,69378.08,69378.08,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-06-14,2030-04-23,2030-04-23,0.3215,FIXED,69378.08,BR-001,34,GHGGB6370574
SECURITY.POSITION/3004769,SECURITY_HOLDING,GHS,60356.65,60356.65,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-07-30,2030-06-08,2030-06-08,0.3218,FIXED,60356.65,BR-001,34,GHGGB1334769
SECURITY.POSITION/3004812,SECURITY_HOLDING,GHS,249453.65,249453.65,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-04-15,2027-03-20,2027-03-20,0.2588,FIXED,249453.65,BR-001,33,GHGGB9925671
SECURITY.POSITION/3004816,SECURITY_HOLDING,GHS,499506.35,499506.35,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-06-16,2027-05-21,2027-05-21,0.2579,FIXED,499506.35,BR-001,33,GHGGB2107221
SECURITY.POSITION/3004817,SECURITY_HOLDING,GHS,223612.84,223612.84,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-05-24,2028-04-27,2028-04-27,0.2583,FIXED,223612.84,BR-001,33,GHGGB2049964
SECURITY.POSITION/3004819,SECURITY_HOLDING,GHS,648480.64,648480.64,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-11-13,2026-10-18,2026-10-18,0.2557,FIXED,648480.64,BR-001,33,GHGGB2562134
SECURITY.POSITION/3004820,SECURITY_HOLDING,GHS,298066.96,298066.96,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-08-24,2027-07-29,2027-07-29,0.2633,FIXED,298066.96,BR-001,33,GHGGB4347447
SECURITY.POSITION/3004824,SECURITY_HOLDING,GHS,52295.66,52295.66,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-01-03,2026-11-12,2026-11-12,0.2678,FIXED,52295.66,BR-001,33,GHGGB3952162
SECURITY.POSITION/3004825,SECURITY_HOLDING,GHS,341743.56,341743.56,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-07-27,2029-06-04,2029-06-04,0.2699,FIXED,341743.56,BR-001,33,GHGGB3182131
SECURITY.POSITION/3004826,SECURITY_HOLDING,GHS,41762.23,41762.23,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-10-17,2029-08-25,2029-08-25,0.271,FIXED,41762.23,BR-001,33,GHGGB2241651
SECURITY.POSITION/3004827,SECURITY_HOLDING,GHS,41880.56,41880.56,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-07-03,2027-05-12,2027-05-12,0.2683,FIXED,41880.56,BR-001,33,GHGGB6765895
SECURITY.POSITION/3004828,SECURITY_HOLDING,GHS,146203.91,146203.91,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-12-17,2027-10-26,2027-10-26,0.267,FIXED,146203.91,BR-001,33,GHGGB7388167
SECURITY.POSITION/3004829,SECURITY_HOLDING,GHS,542846.70,542846.70,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-11-24,2031-10-03,2031-10-03,0.2666,FIXED,542846.70,BR-001,33,GHGGB1337257
SECURITY.POSITION/3004830,SECURITY_HOLDING,GHS,192552.09,192552.09,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-06-17,2030-04-26,2030-04-26,0.2696,FIXED,192552.09,BR-001,33,GHGGB8480860
SECURITY.POSITION/3004866,SECURITY_HOLDING,GHS,410308.36,410308.36,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-08-08,2027-07-13,2027-07-13,0.2573,FIXED,410308.36,BR-001,32,GHGGB3985466
SECURITY.POSITION/3004870,SECURITY_HOLDING,GHS,770574.52,770574.52,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-10-17,2027-09-21,2027-09-21,0.2589,FIXED,770574.52,BR-001,32,GHGGB6041285
SECURITY.POSITION/3004871,SECURITY_HOLDING,GHS,1571979.28,1571979.28,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-04-04,2028-03-08,2028-03-08,0.2571,FIXED,1571979.28,BR-001,32,GHGGB6698894
SECURITY.POSITION/3004873,SECURITY_HOLDING,GHS,361396.92,361396.92,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-06-26,2028-05-30,2028-05-30,0.252,FIXED,361396.92,BR-001,32,GHGGB1481522
SECURITY.POSITION/3004874,SECURITY_HOLDING,GHS,378392.48,378392.48,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-04-28,2027-04-02,2027-04-02,0.2522,FIXED,378392.48,BR-001,32,GHGGB4516126
SECURITY.POSITION/3004876,SECURITY_HOLDING,GHS,366866.01,366866.01,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-03-26,2027-02-02,2027-02-02,0.267,FIXED,366866.01,BR-001,32,GHGGB6854526
SECURITY.POSITION/3004877,SECURITY_HOLDING,GHS,177517.29,177517.29,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-06-17,2030-04-26,2030-04-26,0.2714,FIXED,177517.29,BR-001,32,GHGGB6175697
SECURITY.POSITION/3004878,SECURITY_HOLDING,GHS,905157.76,905157.76,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-12-04,2027-10-13,2027-10-13,0.2657,FIXED,905157.76,BR-001,32,GHGGB9087926
SECURITY.POSITION/3004879,SECURITY_HOLDING,GHS,171404.34,171404.34,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-10-16,2026-08-25,2026-08-25,0.2698,FIXED,171404.34,BR-001,32,GHGGB3526827
SECURITY.POSITION/3004880,SECURITY_HOLDING,GHS,392306.65,392306.65,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-12-02,2026-10-11,2026-10-11,0.2673,FIXED,392306.65,BR-001,32,GHGGB5568149
SECURITY.POSITION/3004881,SECURITY_HOLDING,GHS,236900.15,236900.15,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-10-30,2030-09-08,2030-09-08,0.2694,FIXED,236900.15,BR-001,32,GHGGB7685463
SECURITY.POSITION/3004882,SECURITY_HOLDING,GHS,285015.76,285015.76,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-11-13,2031-09-22,2031-09-22,0.2702,FIXED,285015.76,BR-001,32,GHGGB1287273
SECURITY.POSITION/3004884,SECURITY_HOLDING,GHS,540619.72,540619.72,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-09-15,2029-07-24,2029-07-24,0.2622,FIXED,540619.72,BR-001,32,GHGGB8867092
SECURITY.POSITION/3004918,SECURITY_HOLDING,GHS,216088.75,216088.75,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-03-05,2027-02-07,2027-02-07,0.2582,FIXED,216088.75,BR-001,31,GHGGB5684250
SECURITY.POSITION/3004921,SECURITY_HOLDING,GHS,238412.75,238412.75,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-07-28,2028-07-01,2028-07-01,0.2526,FIXED,238412.75,BR-001,31,GHGGB9355779
SECURITY.POSITION/3004923,SECURITY_HOLDING,GHS,373045.39,373045.39,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-05-14,2027-04-18,2027-04-18,0.2576,FIXED,373045.39,BR-001,31,GHGGB3464969
SECURITY.POSITION/3004925,SECURITY_HOLDING,GHS,292246.89,292246.89,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-02-06,2027-01-11,2027-01-11,0.2517,FIXED,292246.89,BR-001,31,GHGGB9281779
SECURITY.POSITION/3004926,SECURITY_HOLDING,GHS,289270.65,289270.65,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-02-10,2028-01-15,2028-01-15,0.2466,FIXED,289270.65,BR-001,31,GHGGB4531023
SECURITY.POSITION/3004928,SECURITY_HOLDING,GHS,457870.40,457870.40,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-12-18,2026-11-22,2026-11-22,0.2469,FIXED,457870.40,BR-001,31,GHGGB1191811
SECURITY.POSITION/3004934,SECURITY_HOLDING,GHS,90720.40,90720.40,SBL-SOV-017052,SEC.BOND.10Y,1206,2023-07-22,2033-05-30,2033-05-30,0.2676,FIXED,90720.40,BR-001,31,GHGGB4318423
SECURITY.POSITION/3004935,SECURITY_HOLDING,GHS,84780.29,84780.29,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-08-19,2032-06-27,2032-06-27,0.2654,FIXED,84780.29,BR-001,31,GHGGB8056802
SECURITY.POSITION/3004936,SECURITY_HOLDING,GHS,36972.03,36972.03,SBL-SOV-017052,SEC.BOND.10Y,1206,2023-07-07,2033-05-15,2033-05-15,0.2649,FIXED,36972.03,BR-001,31,GHGGB2204883
SECURITY.POSITION/3004937,SECURITY_HOLDING,GHS,26642.61,26642.61,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-09-22,2027-08-01,2027-08-01,0.273,FIXED,26642.61,BR-001,31,GHGGB5750618
SECURITY.POSITION/3004985,SECURITY_HOLDING,GHS,53968.20,53968.20,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-09-29,2027-09-03,2027-09-03,0.2645,FIXED,53968.20,BR-001,30,GHGGB9851305
SECURITY.POSITION/3004986,SECURITY_HOLDING,GHS,302685.77,302685.77,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-08-22,2026-07-27,2026-07-27,0.259,FIXED,302685.77,BR-001,30,GHGGB3791410
SECURITY.POSITION/3004987,SECURITY_HOLDING,GHS,207131.12,207131.12,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-03-25,2028-02-27,2028-02-27,0.2664,FIXED,207131.12,BR-001,30,GHGGB4855794
SECURITY.POSITION/3004988,SECURITY_HOLDING,GHS,445178.01,445178.01,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-08-24,2026-07-29,2026-07-29,0.2614,FIXED,445178.01,BR-001,30,GHGGB3432168
SECURITY.POSITION/3004990,SECURITY_HOLDING,GHS,173489.16,173489.16,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-05-23,2028-04-26,2028-04-26,0.2597,FIXED,173489.16,BR-001,30,GHGGB7458286
SECURITY.POSITION/3004993,SECURITY_HOLDING,GHS,163792.41,163792.41,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-04-05,2028-03-09,2028-03-09,0.2593,FIXED,163792.41,BR-001,30,GHGGB1851507
