# Sample Bank EOD ladder — liquid-asset book (SECURITY_HOLDING + INTERBANK_PLACEMENT, API_PUSH source) as at close of business 2026-06-29 (Monday); push with as_of_date=2026-06-29. One rung of the daily position ladder BSD1 reads; the deposit and loan sub-ledgers are not in this file.
source_reference,position_type,currency,balance,notional,counterparty_reference,product_code,gl_account_code,origination_date,contractual_maturity,next_repricing_date,interest_rate,rate_type,attributes.balance_ghs,attributes.branch_id,attributes.months_on_book,attributes.isin
SECURITY.POSITION/3004184,SECURITY_HOLDING,GHS,159943.14,159943.14,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-03-16,2030-01-23,2030-01-23,0.316,FIXED,159943.14,BR-001,44,GHGGB4777848
SECURITY.POSITION/3004185,SECURITY_HOLDING,GHS,132429.12,132429.12,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-12-14,2027-10-23,2027-10-23,0.3159,FIXED,132429.12,BR-001,44,GHGGB5445674
SECURITY.POSITION/3004186,SECURITY_HOLDING,GHS,41648.84,41648.84,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-08-08,2029-06-16,2029-06-16,0.3177,FIXED,41648.84,BR-001,44,GHGGB3632957
SECURITY.POSITION/3004229,SECURITY_HOLDING,GHS,814306.38,814306.38,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-10-12,2027-09-16,2027-09-16,0.3265,FIXED,814306.38,BR-001,43,GHGGB7259375
SECURITY.POSITION/3004230,SECURITY_HOLDING,GHS,33345.24,33345.24,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-09-28,2027-09-02,2027-09-02,0.3297,FIXED,33345.24,BR-001,43,GHGGB4261108
SECURITY.POSITION/3004233,SECURITY_HOLDING,GHS,269230.89,269230.89,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-08-05,2026-07-10,2026-07-10,0.3284,FIXED,269230.89,BR-001,43,GHGGB9069236
SECURITY.POSITION/3004235,SECURITY_HOLDING,GHS,359684.25,359684.25,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-03-11,2027-02-13,2027-02-13,0.3298,FIXED,359684.25,BR-001,43,GHGGB8488063
SECURITY.POSITION/3004237,SECURITY_HOLDING,GHS,389461.84,389461.84,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-06-08,2027-05-13,2027-05-13,0.3255,FIXED,389461.84,BR-001,43,GHGGB6375932
SECURITY.POSITION/3004241,SECURITY_HOLDING,GHS,162372.49,162372.49,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-05-31,2030-04-09,2030-04-09,0.3134,FIXED,162372.49,BR-001,43,GHGGB2718965
SECURITY.POSITION/3004242,SECURITY_HOLDING,GHS,33264.74,33264.74,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-03-19,2032-01-26,2032-01-26,0.3156,FIXED,33264.74,BR-001,43,GHGGB5644008
SECURITY.POSITION/3004243,SECURITY_HOLDING,GHS,143470.18,143470.18,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-10-19,2026-08-28,2026-08-28,0.3101,FIXED,143470.18,BR-001,43,GHGGB8950047
SECURITY.POSITION/3004244,SECURITY_HOLDING,GHS,55540.32,55540.32,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-11-05,2029-09-13,2029-09-13,0.3216,FIXED,55540.32,BR-001,43,GHGGB8292325
SECURITY.POSITION/3004245,SECURITY_HOLDING,GHS,141614.61,141614.61,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-09-29,2032-08-07,2032-08-07,0.3143,FIXED,141614.61,BR-001,43,GHGGB6079134
SECURITY.POSITION/3004246,SECURITY_HOLDING,GHS,26637.92,26637.92,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-11-24,2030-10-03,2030-10-03,0.3128,FIXED,26637.92,BR-001,43,GHGGB8673073
SECURITY.POSITION/3004288,SECURITY_HOLDING,GHS,1168756.25,1168756.25,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-05-24,2027-04-28,2027-04-28,0.3261,FIXED,1168756.25,BR-001,42,GHGGB2931567
SECURITY.POSITION/3004295,SECURITY_HOLDING,GHS,33776.02,33776.02,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-09-24,2031-08-03,2031-08-03,0.3257,FIXED,33776.02,BR-001,42,GHGGB4705268
SECURITY.POSITION/3004297,SECURITY_HOLDING,GHS,66210.86,66210.86,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-11-27,2031-10-06,2031-10-06,0.3277,FIXED,66210.86,BR-001,42,GHGGB6361531
SECURITY.POSITION/3004299,SECURITY_HOLDING,GHS,136742.67,136742.67,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-05-23,2031-04-01,2031-04-01,0.3259,FIXED,136742.67,BR-001,42,GHGGB8595631
SECURITY.POSITION/3004335,SECURITY_HOLDING,GHS,472663.82,472663.82,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-12-29,2027-12-03,2027-12-03,0.323,FIXED,472663.82,BR-001,41,GHGGB7437884
SECURITY.POSITION/3004337,SECURITY_HOLDING,GHS,115638.55,115638.55,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-10-03,2026-09-07,2026-09-07,0.3268,FIXED,115638.55,BR-001,41,GHGGB9867579
SECURITY.POSITION/3004339,SECURITY_HOLDING,GHS,19529.84,19529.84,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-10-25,2026-09-03,2026-09-03,0.318,FIXED,19529.84,BR-001,41,GHGGB4990518
SECURITY.POSITION/3004340,SECURITY_HOLDING,GHS,33857.97,33857.97,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-04-16,2029-02-22,2029-02-22,0.3143,FIXED,33857.97,BR-001,41,GHGGB6121932
SECURITY.POSITION/3004341,SECURITY_HOLDING,GHS,19402.20,19402.20,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-12-11,2031-10-20,2031-10-20,0.3201,FIXED,19402.20,BR-001,41,GHGGB7628915
SECURITY.POSITION/3004342,SECURITY_HOLDING,GHS,14962.80,14962.80,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-07-25,2032-06-02,2032-06-02,0.3151,FIXED,14962.80,BR-001,41,GHGGB2663579
SECURITY.POSITION/3004343,SECURITY_HOLDING,GHS,59223.34,59223.34,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-11-02,2026-09-11,2026-09-11,0.3157,FIXED,59223.34,BR-001,41,GHGGB6618394
SECURITY.POSITION/3004344,SECURITY_HOLDING,GHS,61963.65,61963.65,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-09-05,2028-07-14,2028-07-14,0.3149,FIXED,61963.65,BR-001,41,GHGGB4181698
SECURITY.POSITION/3004346,SECURITY_HOLDING,GHS,58989.72,58989.72,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-05-27,2032-04-04,2032-04-04,0.3148,FIXED,58989.72,BR-001,41,GHGGB4475954
SECURITY.POSITION/3004348,SECURITY_HOLDING,GHS,42362.43,42362.43,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-10-13,2032-08-21,2032-08-21,0.312,FIXED,42362.43,BR-001,41,GHGGB4242303
SECURITY.POSITION/3004349,SECURITY_HOLDING,GHS,89402.26,89402.26,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-06-05,2032-04-13,2032-04-13,0.3169,FIXED,89402.26,BR-001,41,GHGGB7076379
SECURITY.POSITION/3004385,SECURITY_HOLDING,GHS,1999384.64,1999384.64,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-12-06,2026-11-10,2026-11-10,0.3209,FIXED,1999384.64,BR-001,40,GHGGB8044776
SECURITY.POSITION/3004388,SECURITY_HOLDING,GHS,170367.05,170367.05,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-08-25,2027-07-30,2027-07-30,0.3288,FIXED,170367.05,BR-001,40,GHGGB7501045
SECURITY.POSITION/3004393,SECURITY_HOLDING,GHS,41793.40,41793.40,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-03-25,2027-02-01,2027-02-01,0.3136,FIXED,41793.40,BR-001,40,GHGGB1343529
SECURITY.POSITION/3004395,SECURITY_HOLDING,GHS,47398.53,47398.53,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-05-03,2030-03-12,2030-03-12,0.318,FIXED,47398.53,BR-001,40,GHGGB8689057
SECURITY.POSITION/3004396,SECURITY_HOLDING,GHS,39844.58,39844.58,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-03-17,2028-01-24,2028-01-24,0.3173,FIXED,39844.58,BR-001,40,GHGGB6293747
SECURITY.POSITION/3004397,SECURITY_HOLDING,GHS,52855.20,52855.20,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-05-01,2030-03-10,2030-03-10,0.3172,FIXED,52855.20,BR-001,40,GHGGB5700804
SECURITY.POSITION/3004399,SECURITY_HOLDING,GHS,15033.46,15033.46,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-05-30,2029-04-07,2029-04-07,0.318,FIXED,15033.46,BR-001,40,GHGGB6203253
SECURITY.POSITION/3004401,SECURITY_HOLDING,GHS,11841.75,11841.75,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-10-01,2029-08-09,2029-08-09,0.3156,FIXED,11841.75,BR-001,40,GHGGB6532577
SECURITY.POSITION/3004402,SECURITY_HOLDING,GHS,24668.69,24668.69,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-08-22,2028-06-30,2028-06-30,0.3127,FIXED,24668.69,BR-001,40,GHGGB9310591
SECURITY.POSITION/3004437,SECURITY_HOLDING,GHS,213521.11,213521.11,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-04-20,2027-03-25,2027-03-25,0.3299,FIXED,213521.11,BR-001,39,GHGGB5940263
SECURITY.POSITION/3004444,SECURITY_HOLDING,GHS,267235.78,267235.78,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-11-25,2026-10-30,2026-10-30,0.3279,FIXED,267235.78,BR-001,39,GHGGB6294453
SECURITY.POSITION/3004448,SECURITY_HOLDING,GHS,298868.96,298868.96,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-06-05,2027-05-10,2027-05-10,0.3284,FIXED,298868.96,BR-001,39,GHGGB9430888
SECURITY.POSITION/3004449,SECURITY_HOLDING,GHS,34349.69,34349.69,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-03-15,2028-01-22,2028-01-22,0.3212,FIXED,34349.69,BR-001,39,GHGGB6677091
SECURITY.POSITION/3004452,SECURITY_HOLDING,GHS,197577.66,197577.66,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-02-07,2027-12-17,2027-12-17,0.3175,FIXED,197577.66,BR-001,39,GHGGB2407446
SECURITY.POSITION/3004453,SECURITY_HOLDING,GHS,70016.94,70016.94,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-10-28,2030-09-06,2030-09-06,0.3202,FIXED,70016.94,BR-001,39,GHGGB9855265
SECURITY.POSITION/3004456,SECURITY_HOLDING,GHS,311844.62,311844.62,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-10-08,2028-08-16,2028-08-16,0.3154,FIXED,311844.62,BR-001,39,GHGGB3863507
SECURITY.POSITION/3004457,SECURITY_HOLDING,GHS,44742.36,44742.36,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-02-05,2026-12-15,2026-12-15,0.3175,FIXED,44742.36,BR-001,39,GHGGB7967992
SECURITY.POSITION/3004503,SECURITY_HOLDING,GHS,506400.07,506400.07,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-10-15,2026-09-19,2026-09-19,0.3246,FIXED,506400.07,BR-001,38,GHGGB1150084
SECURITY.POSITION/3004506,SECURITY_HOLDING,GHS,560526.38,560526.38,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-10-03,2027-09-07,2027-09-07,0.3229,FIXED,560526.38,BR-001,38,GHGGB2565473
SECURITY.POSITION/3004510,SECURITY_HOLDING,GHS,617714.95,617714.95,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-01-18,2026-12-23,2026-12-23,0.3232,FIXED,617714.95,BR-001,38,GHGGB4359785
SECURITY.POSITION/3004511,SECURITY_HOLDING,GHS,243563.54,243563.54,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-03-22,2028-02-24,2028-02-24,0.318,FIXED,243563.54,BR-001,38,GHGGB8991596
SECURITY.POSITION/3004512,SECURITY_HOLDING,GHS,405603.84,405603.84,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-12-25,2026-11-03,2026-11-03,0.3148,FIXED,405603.84,BR-001,38,GHGGB4318185
SECURITY.POSITION/3004515,SECURITY_HOLDING,GHS,59926.73,59926.73,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-11-02,2031-09-11,2031-09-11,0.3212,FIXED,59926.73,BR-001,38,GHGGB9762910
SECURITY.POSITION/3004517,SECURITY_HOLDING,GHS,90232.55,90232.55,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-08-30,2032-07-08,2032-07-08,0.3161,FIXED,90232.55,BR-001,38,GHGGB1494364
SECURITY.POSITION/3004519,SECURITY_HOLDING,GHS,66922.67,66922.67,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-10-02,2026-08-11,2026-08-11,0.316,FIXED,66922.67,BR-001,38,GHGGB1831913
SECURITY.POSITION/3004564,SECURITY_HOLDING,GHS,280265.98,280265.98,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-04-16,2027-03-21,2027-03-21,0.3296,FIXED,280265.98,BR-001,37,GHGGB1226823
SECURITY.POSITION/3004566,SECURITY_HOLDING,GHS,191226.35,191226.35,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-03-17,2027-02-19,2027-02-19,0.324,FIXED,191226.35,BR-001,37,GHGGB7769838
SECURITY.POSITION/3004567,SECURITY_HOLDING,GHS,1623793.70,1623793.70,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-12-08,2026-11-12,2026-11-12,0.3207,FIXED,1623793.70,BR-001,37,GHGGB1448890
SECURITY.POSITION/3004569,SECURITY_HOLDING,GHS,171232.00,171232.00,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-11-22,2027-10-27,2027-10-27,0.3297,FIXED,171232.00,BR-001,37,GHGGB9939751
SECURITY.POSITION/3004571,SECURITY_HOLDING,GHS,261393.27,261393.27,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-05-28,2027-05-02,2027-05-02,0.321,FIXED,261393.27,BR-001,37,GHGGB4227890
SECURITY.POSITION/3004572,SECURITY_HOLDING,GHS,45751.98,45751.98,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-12-26,2026-11-04,2026-11-04,0.3187,FIXED,45751.98,BR-001,37,GHGGB2674275
SECURITY.POSITION/3004575,SECURITY_HOLDING,GHS,68561.94,68561.94,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-08-15,2029-06-23,2029-06-23,0.316,FIXED,68561.94,BR-001,37,GHGGB9992975
SECURITY.POSITION/3004576,SECURITY_HOLDING,GHS,51858.71,51858.71,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-02-05,2028-12-14,2028-12-14,0.3126,FIXED,51858.71,BR-001,37,GHGGB4123578
SECURITY.POSITION/3004577,SECURITY_HOLDING,GHS,127113.22,127113.22,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-11-16,2027-09-25,2027-09-25,0.318,FIXED,127113.22,BR-001,37,GHGGB1621083
SECURITY.POSITION/3004578,SECURITY_HOLDING,GHS,348309.47,348309.47,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-04-04,2029-02-10,2029-02-10,0.3238,FIXED,348309.47,BR-001,37,GHGGB6955219
SECURITY.POSITION/3004579,SECURITY_HOLDING,GHS,93837.71,93837.71,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-06-05,2030-04-14,2030-04-14,0.3141,FIXED,93837.71,BR-001,37,GHGGB7640518
SECURITY.POSITION/3004580,SECURITY_HOLDING,GHS,46053.20,46053.20,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-10-29,2030-09-07,2030-09-07,0.3215,FIXED,46053.20,BR-001,37,GHGGB5190995
SECURITY.POSITION/3004581,SECURITY_HOLDING,GHS,167210.03,167210.03,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-09-11,2031-07-21,2031-07-21,0.3213,FIXED,167210.03,BR-001,37,GHGGB2413613
SECURITY.POSITION/3004626,SECURITY_HOLDING,GHS,291033.71,291033.71,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-10-07,2027-09-11,2027-09-11,0.317,FIXED,291033.71,BR-001,36,GHGGB7847081
SECURITY.POSITION/3004627,SECURITY_HOLDING,GHS,185226.05,185226.05,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-10-29,2027-10-03,2027-10-03,0.3194,FIXED,185226.05,BR-001,36,GHGGB1832882
SECURITY.POSITION/3004632,SECURITY_HOLDING,GHS,69978.95,69978.95,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-02-07,2026-12-17,2026-12-17,0.324,FIXED,69978.95,BR-001,36,GHGGB8431064
SECURITY.POSITION/3004634,SECURITY_HOLDING,GHS,54512.75,54512.75,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-02-18,2028-12-27,2028-12-27,0.3229,FIXED,54512.75,BR-001,36,GHGGB5781303
SECURITY.POSITION/3004636,SECURITY_HOLDING,GHS,143367.39,143367.39,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-09-14,2026-07-24,2026-07-24,0.3191,FIXED,143367.39,BR-001,36,GHGGB8783697
SECURITY.POSITION/3004640,SECURITY_HOLDING,GHS,52686.06,52686.06,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-08-12,2029-06-20,2029-06-20,0.3188,FIXED,52686.06,BR-001,36,GHGGB6980378
SECURITY.POSITION/3004642,SECURITY_HOLDING,GHS,73821.97,73821.97,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-03-08,2028-01-15,2028-01-15,0.3196,FIXED,73821.97,BR-001,36,GHGGB3964078
SECURITY.POSITION/3004692,SECURITY_HOLDING,GHS,124523.69,124523.69,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-11-04,2027-10-09,2027-10-09,0.3268,FIXED,124523.69,BR-001,35,GHGGB7610017
SECURITY.POSITION/3004694,SECURITY_HOLDING,GHS,325726.23,325726.23,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-11-16,2027-10-21,2027-10-21,0.3196,FIXED,325726.23,BR-001,35,GHGGB6025800
SECURITY.POSITION/3004695,SECURITY_HOLDING,GHS,306065.18,306065.18,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-03-13,2027-02-15,2027-02-15,0.3195,FIXED,306065.18,BR-001,35,GHGGB6291242
SECURITY.POSITION/3004702,SECURITY_HOLDING,GHS,229536.90,229536.90,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-04-27,2030-03-06,2030-03-06,0.3151,FIXED,229536.90,BR-001,35,GHGGB2815764
SECURITY.POSITION/3004703,SECURITY_HOLDING,GHS,447851.49,447851.49,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-12-07,2028-10-15,2028-10-15,0.3131,FIXED,447851.49,BR-001,35,GHGGB4791506
SECURITY.POSITION/3004704,SECURITY_HOLDING,GHS,261181.27,261181.27,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-03-30,2031-02-06,2031-02-06,0.3111,FIXED,261181.27,BR-001,35,GHGGB7090363
SECURITY.POSITION/3004705,SECURITY_HOLDING,GHS,106092.19,106092.19,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-09-15,2026-07-25,2026-07-25,0.3128,FIXED,106092.19,BR-001,35,GHGGB2223191
SECURITY.POSITION/3004707,SECURITY_HOLDING,GHS,224918.50,224918.50,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-03-16,2031-01-23,2031-01-23,0.3179,FIXED,224918.50,BR-001,35,GHGGB6556569
SECURITY.POSITION/3004749,SECURITY_HOLDING,GHS,125900.09,125900.09,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-05-02,2028-04-05,2028-04-05,0.3255,FIXED,125900.09,BR-001,34,GHGGB1194532
SECURITY.POSITION/3004750,SECURITY_HOLDING,GHS,272357.73,272357.73,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-03-08,2028-02-10,2028-02-10,0.3269,FIXED,272357.73,BR-001,34,GHGGB2866912
SECURITY.POSITION/3004751,SECURITY_HOLDING,GHS,438152.92,438152.92,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-06-25,2028-05-29,2028-05-29,0.3234,FIXED,438152.92,BR-001,34,GHGGB1151891
SECURITY.POSITION/3004752,SECURITY_HOLDING,GHS,337951.44,337951.44,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-07-19,2027-06-23,2027-06-23,0.3292,FIXED,337951.44,BR-001,34,GHGGB9436385
SECURITY.POSITION/3004756,SECURITY_HOLDING,GHS,239186.15,239186.15,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-03-01,2028-02-03,2028-02-03,0.3226,FIXED,239186.15,BR-001,34,GHGGB5630153
SECURITY.POSITION/3004760,SECURITY_HOLDING,GHS,24540.72,24540.72,SBL-SOV-017052,SEC.BOND.10Y,1206,2016-11-27,2026-10-06,2026-10-06,0.3206,FIXED,24540.72,BR-001,34,GHGGB3570041
SECURITY.POSITION/3004761,SECURITY_HOLDING,GHS,33296.06,33296.06,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-04-01,2030-02-08,2030-02-08,0.3225,FIXED,33296.06,BR-001,34,GHGGB9082613
SECURITY.POSITION/3004762,SECURITY_HOLDING,GHS,48666.72,48666.72,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-08-23,2027-07-02,2027-07-02,0.3199,FIXED,48666.72,BR-001,34,GHGGB8947844
SECURITY.POSITION/3004763,SECURITY_HOLDING,GHS,28821.63,28821.63,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-09-13,2031-07-23,2031-07-23,0.3215,FIXED,28821.63,BR-001,34,GHGGB3166540
SECURITY.POSITION/3004765,SECURITY_HOLDING,GHS,113356.70,113356.70,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-11-19,2027-09-28,2027-09-28,0.3172,FIXED,113356.70,BR-001,34,GHGGB2945055
SECURITY.POSITION/3004766,SECURITY_HOLDING,GHS,75716.09,75716.09,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-09-21,2029-07-30,2029-07-30,0.3186,FIXED,75716.09,BR-001,34,GHGGB5896281
SECURITY.POSITION/3004767,SECURITY_HOLDING,GHS,14608.61,14608.61,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-03-06,2031-01-13,2031-01-13,0.3211,FIXED,14608.61,BR-001,34,GHGGB2008186
SECURITY.POSITION/3004768,SECURITY_HOLDING,GHS,69500.62,69500.62,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-06-14,2030-04-23,2030-04-23,0.3215,FIXED,69500.62,BR-001,34,GHGGB6370574
SECURITY.POSITION/3004769,SECURITY_HOLDING,GHS,60463.36,60463.36,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-07-30,2030-06-08,2030-06-08,0.3218,FIXED,60463.36,BR-001,34,GHGGB1334769
SECURITY.POSITION/3004812,SECURITY_HOLDING,GHS,249808.15,249808.15,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-04-15,2027-03-20,2027-03-20,0.2588,FIXED,249808.15,BR-001,33,GHGGB9925671
SECURITY.POSITION/3004816,SECURITY_HOLDING,GHS,500213.73,500213.73,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-06-16,2027-05-21,2027-05-21,0.2579,FIXED,500213.73,BR-001,33,GHGGB2107221
SECURITY.POSITION/3004817,SECURITY_HOLDING,GHS,223930.00,223930.00,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-05-24,2028-04-27,2028-04-27,0.2583,FIXED,223930.00,BR-001,33,GHGGB2049964
SECURITY.POSITION/3004819,SECURITY_HOLDING,GHS,649391.14,649391.14,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-11-13,2026-10-18,2026-10-18,0.2557,FIXED,649391.14,BR-001,33,GHGGB2562134
SECURITY.POSITION/3004820,SECURITY_HOLDING,GHS,298497.93,298497.93,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-08-24,2027-07-29,2027-07-29,0.2633,FIXED,298497.93,BR-001,33,GHGGB4347447
SECURITY.POSITION/3004824,SECURITY_HOLDING,GHS,52372.57,52372.57,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-01-03,2026-11-12,2026-11-12,0.2678,FIXED,52372.57,BR-001,33,GHGGB3952162
SECURITY.POSITION/3004825,SECURITY_HOLDING,GHS,342250.09,342250.09,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-07-27,2029-06-04,2029-06-04,0.2699,FIXED,342250.09,BR-001,33,GHGGB3182131
SECURITY.POSITION/3004826,SECURITY_HOLDING,GHS,41824.38,41824.38,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-10-17,2029-08-25,2029-08-25,0.271,FIXED,41824.38,BR-001,33,GHGGB2241651
SECURITY.POSITION/3004827,SECURITY_HOLDING,GHS,41942.27,41942.27,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-07-03,2027-05-12,2027-05-12,0.2683,FIXED,41942.27,BR-001,33,GHGGB6765895
SECURITY.POSITION/3004828,SECURITY_HOLDING,GHS,146418.28,146418.28,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-12-17,2027-10-26,2027-10-26,0.267,FIXED,146418.28,BR-001,33,GHGGB7388167
SECURITY.POSITION/3004829,SECURITY_HOLDING,GHS,543641.45,543641.45,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-11-24,2031-10-03,2031-10-03,0.2666,FIXED,543641.45,BR-001,33,GHGGB1337257
SECURITY.POSITION/3004830,SECURITY_HOLDING,GHS,192837.17,192837.17,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-06-17,2030-04-26,2030-04-26,0.2696,FIXED,192837.17,BR-001,33,GHGGB8480860
SECURITY.POSITION/3004866,SECURITY_HOLDING,GHS,410888.07,410888.07,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-08-08,2027-07-13,2027-07-13,0.2573,FIXED,410888.07,BR-001,32,GHGGB3985466
SECURITY.POSITION/3004870,SECURITY_HOLDING,GHS,771670.01,771670.01,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-10-17,2027-09-21,2027-09-21,0.2589,FIXED,771670.01,BR-001,32,GHGGB6041285
SECURITY.POSITION/3004871,SECURITY_HOLDING,GHS,1574198.52,1574198.52,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-04-04,2028-03-08,2028-03-08,0.2571,FIXED,1574198.52,BR-001,32,GHGGB6698894
SECURITY.POSITION/3004873,SECURITY_HOLDING,GHS,361896.98,361896.98,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-06-26,2028-05-30,2028-05-30,0.252,FIXED,361896.98,BR-001,32,GHGGB1481522
SECURITY.POSITION/3004874,SECURITY_HOLDING,GHS,378916.47,378916.47,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-04-28,2027-04-02,2027-04-02,0.2522,FIXED,378916.47,BR-001,32,GHGGB4516126
SECURITY.POSITION/3004876,SECURITY_HOLDING,GHS,367403.92,367403.92,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-03-26,2027-02-02,2027-02-02,0.267,FIXED,367403.92,BR-001,32,GHGGB6854526
SECURITY.POSITION/3004877,SECURITY_HOLDING,GHS,177781.87,177781.87,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-06-17,2030-04-26,2030-04-26,0.2714,FIXED,177781.87,BR-001,32,GHGGB6175697
